mb_code16,sa1_code16,sa2_code16,sa2_name,sa3_code16,sa3_name,lga_name,uhi_mean,canopy_pct,grass_pct,shrub_pct,any_veg_pct,shrub_tree_pct,tree_03_10_pct,tree_10_15_pct,tree_15plus_pct,mb_category,dwellings,persons,area_sqkm,irsd_score,irsd_decile
20632005610,21402137716,214021377,Dromana,21402,Mornington Peninsula,Mornington Peninsula (S),7.3663,0.3526,12.1029,5.9342,18.3897,6.2868,0.3526,0.0,0.0,Residential,31,59,0.01,1001,5
20632005660,21005144401,210051444,Craigieburn - West,21005,Tullamarine - Broadmeadows,Hume (C),9.3898,2.0945,9.8367,4.0966,16.0278,6.1911,2.0424,0.0521,0.0,Residential,35,112,0.0194,1006,5
20632005690,21005124910,210051249,Roxburgh Park - Somerton,21005,Tullamarine - Broadmeadows,Hume (C),8.943,11.7477,9.8447,9.624,31.2164,21.3717,9.1553,1.6045,0.9879,Residential,26,104,0.0236,919,2
20632005710,21005144401,210051444,Craigieburn - West,21005,Tullamarine - Broadmeadows,Hume (C),9.3784,1.1145,11.3303,3.5631,16.0079,4.6775,1.1059,0.0086,0.0,Residential,46,146,0.0303,1006,5
20632005720,21005144423,210051444,Craigieburn - West,21005,Tullamarine - Broadmeadows,Hume (C),8.3835,5.9769,6.7034,6.7261,19.4063,12.703,5.5704,0.3907,0.0158,Residential,51,187,0.0392,983,4
20632005740,20904143634,209041436,South Morang (South),20904,Whittlesea - Wallan,Whittlesea (C),10.0463,0.7399,21.7252,0.8097,23.2747,1.5496,0.5093,0.1385,0.0921,Residential,0,0,0.0294,958,3
20647050000,21105128610,211051286,Yarra Valley,21105,Yarra Ranges,Yarra Ranges (S),7.0814,14.8396,26.6898,2.893,44.4224,17.7326,7.5677,6.0141,1.2578,Education,0,0,0.0639,966,3
20631998890,21204131138,212041311,Dandenong,21204,Dandenong,Greater Dandenong (C),9.3862,6.8792,18.6649,8.4133,33.9573,15.2924,6.4474,0.4317,0.0,Residential,23,77,0.0125,861,1
20632005630,20904143036,209041430,Doreen,20904,Whittlesea - Wallan,Whittlesea (C),10.9334,5.5945,12.8916,3.625,22.1111,9.2195,2.3168,1.4396,1.8382,Residential,42,90,0.0299,1022,6
20632005700,20904143702,209041437,Wollert,20904,Whittlesea - Wallan,Whittlesea (C),9.3465,1.7895,21.4561,1.4528,24.6984,3.2423,1.2432,0.4445,0.1018,Residential,121,330,1.0564,1003,5
20631998900,21204131113,212041311,Dandenong,21204,Dandenong,Greater Dandenong (C),9.0723,8.5695,17.3563,8.248,34.1738,16.8175,7.4178,0.914,0.2376,Residential,34,109,0.0345,784,1
20646970000,21105128654,211051286,Yarra Valley,21105,Yarra Ranges,Yarra Ranges (S),7.745,26.0265,18.9238,9.7649,54.7151,35.7913,16.5184,4.9185,4.5896,Residential,56,96,0.0842,987,4
20647000000,21105128618,211051286,Yarra Valley,21105,Yarra Ranges,Yarra Ranges (S),2.8994,34.2126,18.1349,7.7207,60.0682,41.9333,15.9195,10.6748,7.6183,Residential,31,63,0.106,960,3
20647010000,21105128618,211051286,Yarra Valley,21105,Yarra Ranges,Yarra Ranges (S),3.8714,29.3239,15.9884,11.1769,56.4893,40.5008,19.1835,6.4416,3.6989,Residential,38,79,0.0872,960,3
20647021000,21105128610,211051286,Yarra Valley,21105,Yarra Ranges,Yarra Ranges (S),7.8024,28.2874,16.053,6.9153,51.2557,35.2028,13.5213,9.0097,5.7564,Residential,65,152,0.1316,966,3
20647022000,21105128629,211051286,Yarra Valley,21105,Yarra Ranges,Yarra Ranges (S),7.2179,10.4806,17.3102,3.9982,31.7891,14.4788,5.9922,2.8206,1.6678,Residential,20,53,0.1113,955,3
20647030000,21105128602,211051286,Yarra Valley,21105,Yarra Ranges,Yarra Ranges (S),2.9551,38.9861,16.4464,5.6423,61.0748,44.6284,9.4666,5.2947,24.2249,Residential,40,103,0.1329,959,3
20647040000,21105128623,211051286,Yarra Valley,21105,Yarra Ranges,Yarra Ranges (S),1.3805,54.1095,10.1006,9.4858,73.6958,63.5952,18.7007,8.4218,26.9869,Residential,54,98,0.1665,936,3
20643392000,20607114452,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.5178,15.1014,2.7557,8.0,25.8571,23.1015,14.6976,0.4038,0.0,Residential,18,34,0.0085,1120,10
20647060000,21105128625,211051286,Yarra Valley,21105,Yarra Ranges,Yarra Ranges (S),4.6359,35.0491,7.8084,9.5801,52.4375,44.6291,15.0822,5.0532,14.9137,Residential,41,97,0.0427,803,1
20647081000,21105128654,211051286,Yarra Valley,21105,Yarra Ranges,Yarra Ranges (S),9.3633,9.9196,20.3955,11.6587,41.9738,21.5783,6.5172,1.0743,2.3281,Residential,70,204,0.0872,987,4
20647082000,21105128654,211051286,Yarra Valley,21105,Yarra Ranges,Yarra Ranges (S),9.3297,22.084,16.7877,9.7957,48.6674,31.8797,12.3354,5.1597,4.589,Residential,46,90,0.0618,987,4
20647090000,21105128629,211051286,Yarra Valley,21105,Yarra Ranges,Yarra Ranges (S),9.1547,21.1697,10.785,8.8632,40.8179,30.0329,9.8526,4.5304,6.7867,Residential,50,75,0.0302,955,3
20647100000,21105128629,211051286,Yarra Valley,21105,Yarra Ranges,Yarra Ranges (S),5.6558,45.8599,12.6422,8.1761,66.6782,54.036,16.8615,15.1843,13.8141,Residential,23,81,0.1047,955,3
20647110000,21105128604,211051286,Yarra Valley,21105,Yarra Ranges,Yarra Ranges (S),6.0451,41.3567,12.2247,9.1129,62.6943,50.4696,16.5948,9.5405,15.2214,Residential,59,153,0.1579,1017,5
20647120000,21105128646,211051286,Yarra Valley,21105,Yarra Ranges,Yarra Ranges (S),7.9094,20.7095,17.498,9.6068,47.8144,30.3164,14.5115,4.0241,2.1739,Residential,55,135,0.0885,976,4
20647130000,21105128646,211051286,Yarra Valley,21105,Yarra Ranges,Yarra Ranges (S),9.0065,14.2526,10.6493,6.6448,31.5467,20.8974,9.0867,3.0087,2.1572,Residential,53,78,0.0755,976,4
20647141000,21105128620,211051286,Yarra Valley,21105,Yarra Ranges,Yarra Ranges (S),4.3724,20.9801,41.67,6.1342,68.7843,27.1143,10.0096,4.7123,6.2583,Residential,40,110,0.2582,960,3
20639930000,20607114308,206071143,Fitzroy North,20607,Yarra,Yarra (C),7.5795,24.9861,27.9688,11.3375,64.2924,36.3236,18.6064,5.3528,1.0269,Parkland,0,0,0.0199,945,3
20642910000,20607114438,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.8204,15.0924,5.1836,4.5195,24.7955,19.6119,8.5115,4.7059,1.875,Education,3,12,0.0175,1111,10
20642920000,20607114446,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),9.7026,1.3547,2.0538,1.9504,5.3589,3.3051,1.2208,0.1339,0.0,Education,0,0,0.0164,1137,10
20642930000,20607114424,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),7.5536,7.1478,1.4097,6.3882,14.9457,13.5361,5.9127,0.2163,1.0188,Residential,40,75,0.0087,1083,9
20642940000,20607114452,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.9633,8.375,1.5663,5.238,15.1793,13.613,8.1287,0.2463,0.0,Residential,24,54,0.0076,1120,10
20642950000,20607114452,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.5763,11.4433,1.3715,4.9366,17.7514,16.3799,11.4433,0.0,0.0,Residential,33,69,0.0076,1120,10
20642091000,20607114510,206071145,Yarra - North,20607,Yarra,Yarra (C),5.5266,44.6673,3.2251,6.6393,54.5318,51.3066,20.1408,14.9396,9.5869,Residential,31,72,0.0218,1114,10
20642092000,20607114508,206071145,Yarra - North,20607,Yarra,Yarra (C),4.837,37.6488,6.3618,9.5641,53.5746,47.2129,18.6863,9.2464,9.7161,Residential,25,67,0.0347,1095,9
20642100000,20607114510,206071145,Yarra - North,20607,Yarra,Yarra (C),6.8974,33.197,4.9224,6.4199,44.5393,39.6168,17.6581,13.2573,2.2816,Residential,42,78,0.0148,1114,10
20642110000,20607114510,206071145,Yarra - North,20607,Yarra,Yarra (C),7.8382,11.6859,4.8373,6.8845,23.4076,18.5703,11.2144,0.4715,0.0,Residential,23,45,0.0056,1114,10
20642130000,20607114510,206071145,Yarra - North,20607,Yarra,Yarra (C),8.5453,15.0379,5.7768,6.7161,27.5308,21.754,12.217,2.8024,0.0186,Residential,42,67,0.014,1114,10
20642140000,20607114510,206071145,Yarra - North,20607,Yarra,Yarra (C),8.924,7.2107,6.2691,6.0824,19.5623,13.2932,7.1424,0.0683,0.0,Residential,0,3,0.0115,1114,10
20642150000,20607114511,206071145,Yarra - North,20607,Yarra,Yarra (C),7.079,20.5311,6.6784,11.1389,38.3484,31.67,17.2979,2.7054,0.5278,Residential,56,167,0.0405,1089,9
20642160000,20607114511,206071145,Yarra - North,20607,Yarra,Yarra (C),7.6586,20.1091,4.2412,6.9685,31.3187,27.0775,15.7149,3.3107,1.0834,Residential,49,73,0.0163,1089,9
20642190000,20607114513,206071145,Yarra - North,20607,Yarra,Yarra (C),7.9379,18.1705,6.4868,5.8943,30.5515,24.0648,15.483,2.1989,0.4886,Residential,34,106,0.0274,1093,9
20642210000,20607114512,206071145,Yarra - North,20607,Yarra,Yarra (C),5.9598,36.9141,8.5548,11.3033,56.7723,48.2174,23.5468,8.0215,5.3458,Residential,35,84,0.0441,1126,10
20642220000,20607114513,206071145,Yarra - North,20607,Yarra,Yarra (C),7.1741,19.2155,9.9598,8.2549,37.4302,27.4704,18.3509,0.8017,0.0629,Residential,46,152,0.0279,1093,9
20642230000,20607114306,206071143,Fitzroy North,20607,Yarra,Yarra (C),8.4025,15.8318,2.3989,4.7297,22.9604,20.5615,14.9662,0.7021,0.1635,Residential,55,102,0.0071,1025,6
20642240000,20607114306,206071143,Fitzroy North,20607,Yarra,Yarra (C),8.2801,9.2609,5.6461,10.0903,24.9972,19.3512,9.0774,0.1835,0.0,Residential,55,110,0.0212,1025,6
20642261000,20607114325,206071143,Fitzroy North,20607,Yarra,Yarra (C),9.8976,8.7313,1.8788,0.839,11.4491,9.5703,6.363,2.2568,0.1114,Commercial,6,12,0.0137,1095,9
20642262000,20607114515,206071145,Yarra - North,20607,Yarra,Yarra (C),9.7295,6.4425,2.5278,1.7887,10.7589,8.2312,5.4086,0.8931,0.1408,Commercial,4,0,0.0109,1120,10
20643330000,20607114439,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.8177,7.064,2.783,4.7957,14.6427,11.8596,4.0104,2.2948,0.7589,Residential,33,90,0.0075,952,3
20643340000,20607114418,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.3911,14.3263,1.5778,3.9724,19.8765,18.2987,13.247,0.8089,0.2703,Education,11,11,0.0128,1086,9
20643350000,20607114456,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),9.1167,6.2334,0.9793,4.0198,11.2324,10.2531,5.3149,0.7557,0.1628,Education,0,4,0.0102,1103,9
20643360000,20607114466,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),9.8977,0.241,2.0558,0.4136,2.7103,0.6546,0.2392,0.0018,0.0,Education,0,0,0.0091,1103,9
20643370000,20607114401,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.4924,14.6691,4.1726,5.4131,24.2548,20.0822,11.0074,3.1795,0.4822,Residential,49,95,0.0254,1089,9
20643380000,20607114408,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),7.857,15.1463,1.7958,5.5693,22.5115,20.7156,12.0554,2.8128,0.2782,Residential,51,74,0.0079,1115,10
20643391000,20607114452,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.549,14.1321,2.6626,7.1238,23.9185,21.2559,13.7287,0.3741,0.0293,Residential,27,57,0.0086,1120,10
20643400000,20607114452,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.2008,14.892,1.3712,5.2706,21.5338,20.1626,13.3328,1.5592,0.0,Residential,40,88,0.0114,1120,10
20643420000,20607114438,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.2786,28.8056,3.3897,9.6954,41.8907,38.501,23.1534,4.9581,0.6941,Residential,16,38,0.0099,1111,10
20631998740,20904143013,209041430,Doreen,20904,Whittlesea - Wallan,Whittlesea (C),9.0589,7.1131,15.9727,9.1827,32.2686,16.2958,6.3351,0.5025,0.2756,Residential,34,112,0.0531,1069,8
20631998750,21203130128,212031301,Cranbourne East,21203,Casey - South,Casey (C),14.1259,3.9334,14.7047,6.6215,25.2596,10.5548,3.7095,0.2238,0.0,Residential,33,113,0.0305,1029,6
20631998760,21305146624,213051466,Point Cook - South,21305,Wyndham,Wyndham (C),12.2476,0.7514,6.4997,3.7184,10.9696,4.4699,0.7514,0.0,0.0,Residential,31,70,0.0155,1080,8
20631998920,21305136969,213051369,Wyndham Vale,21305,Wyndham,Wyndham (C),9.7378,2.3154,9.4124,4.4268,16.1546,6.7422,2.1981,0.1172,0.0,Residential,55,196,0.042,974,4
20643120000,20607114431,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.4956,4.9575,1.4773,5.6778,12.1126,10.6352,4.9575,0.0,0.0,Residential,28,64,0.007,1133,10
20631998770,21304146330,213041463,Caroline Springs,21304,Melton - Bacchus Marsh,Melton (C),8.1837,2.6869,40.3901,3.9859,47.0629,6.6728,2.5873,0.0986,0.001,Parkland,0,0,0.0899,1087,9
20631998780,21304146338,213041463,Caroline Springs,21304,Melton - Bacchus Marsh,Melton (C),8.9385,4.8855,10.1338,2.9276,17.9469,7.8131,4.6859,0.1476,0.0519,Commercial,0,0,0.0221,928,2
20631998790,21304146302,213041463,Caroline Springs,21304,Melton - Bacchus Marsh,Melton (C),8.8486,3.5508,14.248,4.591,22.3897,8.1418,3.5388,0.012,0.0,Residential,20,60,0.0296,1053,7
20631998800,20904143421,209041434,Mernda,20904,Whittlesea - Wallan,Whittlesea (C),8.948,5.2516,12.4367,2.6221,20.3103,7.8736,2.7618,1.8493,0.6405,Commercial,0,0,0.0263,1051,7
20631999740,21304136033,213041360,Taylors Hill,21304,Melton - Bacchus Marsh,Melton (C),8.4284,5.4209,41.3886,6.1718,52.9813,11.5927,4.9842,0.4367,0.0,Parkland,0,0,0.019,1063,8
20631998810,21005144424,210051444,Craigieburn - West,21005,Tullamarine - Broadmeadows,Hume (C),8.7029,3.1237,8.9191,4.3577,16.4005,7.4814,3.0984,0.0229,0.0025,Residential,160,241,0.2033,919,2
20631998820,21201129256,212011292,Pakenham - South,21201,Cardinia,Cardinia (S),13.7975,0.2366,14.0797,5.6883,20.0046,5.925,0.2366,0.0,0.0,Residential,47,138,0.0294,1026,6
20631998910,20904143421,209041434,Mernda,20904,Whittlesea - Wallan,Whittlesea (C),9.7872,6.3523,30.9465,8.3668,45.6657,14.7192,5.4553,0.8077,0.0893,Residential,35,88,0.0412,1051,7
20632001330,21202129445,212021294,Berwick - South,21202,Casey - North,Casey (C),7.0243,8.5542,35.7193,4.7837,49.0572,13.3379,8.0937,0.4605,0.0,Parkland,0,0,0.1565,1083,9
20632001370,21201129140,212011291,Pakenham - North,21201,Cardinia,Cardinia (S),6.4249,10.2077,36.437,2.7893,49.4339,12.997,5.405,2.8967,1.9059,Primary Production,30,89,1.6333,1042,7
20632001380,21203130134,212031301,Cranbourne East,21203,Casey - South,Casey (C),14.8167,2.273,11.1842,9.0482,22.5054,11.3212,2.2553,0.0178,0.0,Residential,48,158,0.0322,1029,6
20632001390,21005144333,210051443,Craigieburn - South,21005,Tullamarine - Broadmeadows,Hume (C),8.3667,3.3444,39.9446,5.7119,49.0009,9.0564,3.2456,0.0988,0.0,Parkland,0,0,0.0489,942,3
20631999720,21003144014,210031440,Hadfield,21003,Moreland - North,Moreland (C),10.1213,6.8165,24.604,9.6813,41.1018,16.4978,5.4771,1.3394,0.0,Residential,23,50,0.012,797,1
20642960000,20607114456,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.3944,17.6463,0.8143,2.4841,20.9447,20.1304,13.4468,4.1994,0.0,Residential,48,69,0.0039,1103,9
20631999760,21204131449,212041314,Keysborough,21204,Dandenong,Greater Dandenong (C),11.164,1.6701,19.4917,6.5433,27.7052,8.2135,1.6304,0.0397,0.0,Residential,41,115,0.0352,1084,9
20643070000,20607114423,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.3216,12.4157,7.8857,8.1186,28.42,20.5343,11.1744,1.2384,0.0029,Residential,32,65,0.0124,1068,8
20643080000,20607114440,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),7.9501,8.6591,3.0274,8.9564,20.6429,17.6155,8.6417,0.0174,0.0,Residential,35,53,0.0041,1075,8
20631998930,21305136307,213051363,Laverton,21305,Wyndham,Wyndham (C),8.8136,2.2301,14.7243,1.8342,18.7886,4.0642,1.8452,0.3371,0.0477,Industrial,5,8,1.0658,610,1
20631998950,21303134818,213031348,Footscray,21303,Maribyrnong,Maribyrnong (C),9.0044,18.0976,9.6292,9.1921,36.9188,27.2896,16.7064,1.2305,0.1607,Residential,24,45,0.0182,948,3
20631998970,21305136906,213051369,Wyndham Vale,21305,Wyndham,Wyndham (C),7.8685,12.4258,30.2328,5.0324,47.691,17.4581,8.8248,3.2857,0.3152,Parkland,0,0,0.1076,979,4
20642980000,20607114443,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),7.3847,12.1476,20.415,4.2955,36.8582,16.4431,5.7379,4.7588,1.6509,Residential,85,155,0.012,1025,6
20631998980,20904143021,209041430,Doreen,20904,Whittlesea - Wallan,Whittlesea (C),10.1151,6.7432,23.2982,5.949,35.9904,12.6922,4.2447,1.3142,1.1844,Residential,53,149,0.0657,1031,6
20632001520,21305136611,213051366,Truganina,21305,Wyndham,Wyndham (C),11.9553,3.146,12.1338,4.8891,20.1689,8.0351,3.0188,0.1272,0.0,Residential,38,124,0.0306,1052,7
20643100000,20607114415,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),9.2022,13.3883,3.3137,6.871,23.5729,20.2592,11.5576,1.308,0.5227,Residential,44,62,0.0134,1067,8
20643110000,20607114415,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.6559,12.8212,4.7121,3.5279,21.0612,16.3491,12.569,0.2316,0.0206,Residential,39,61,0.0062,1067,8
20632001530,21204131451,212041314,Keysborough,21204,Dandenong,Greater Dandenong (C),10.0253,6.4607,27.7587,7.5883,41.8077,14.049,5.4775,0.9093,0.0739,Residential,50,144,0.0435,1065,8
20632001550,21304135822,213041358,Melton West,21304,Melton - Bacchus Marsh,Melton (C),11.8671,1.8118,11.5788,4.8507,18.2413,6.6625,1.8118,0.0,0.0,Residential,62,176,0.0444,949,3
20632001560,21304135647,213041356,Melton,21304,Melton - Bacchus Marsh,Melton (C),11.7254,5.9222,25.2923,2.7638,33.9783,8.686,3.4283,1.7646,0.7294,Parkland,0,0,0.0944,957,3
20631999990,21305136927,213051369,Wyndham Vale,21305,Wyndham,Wyndham (C),8.8774,3.4554,7.9672,4.858,16.2806,8.3135,3.4501,0.0054,0.0,Residential,25,63,0.0126,989,4
20632000000,21305136823,213051368,Werribee - South,21305,Wyndham,Wyndham (C),7.7533,10.1238,14.3973,5.3416,29.8627,15.4654,7.4862,2.2596,0.3781,Residential,28,65,0.0458,927,2
20642990000,20607114435,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.0297,11.9272,3.7408,6.3837,22.0517,18.3109,11.3756,0.5516,0.0,Residential,42,82,0.008,1106,10
20643001000,20607114434,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),7.8291,14.9428,38.761,13.375,67.0788,28.3178,14.4494,0.4934,0.0,Parkland,0,0,0.0018,1097,9
20643020000,20607114449,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),7.6539,5.3737,2.5984,4.5915,12.5636,9.9653,5.3349,0.0388,0.0,Residential,49,96,0.0106,1095,9
20643040000,20607114449,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),7.7634,4.8341,5.1929,7.8112,17.8381,12.6453,4.7882,0.0459,0.0,Residential,50,104,0.0132,1095,9
20643050000,20607114448,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),7.5228,5.2818,0.69,3.0952,9.067,8.377,5.2818,0.0,0.0,Residential,31,46,0.0029,1104,9
20643060000,20607114410,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),7.5847,16.2373,5.5076,6.5275,28.2725,22.7648,14.4907,1.5723,0.1743,Residential,39,59,0.0089,1095,9
20643140000,20607114430,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),7.4406,3.6145,0.9301,2.371,6.9156,5.9855,3.5695,0.045,0.0,Residential,29,44,0.0046,1102,9
20643150000,20607114417,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),7.509,5.4835,1.452,9.0654,16.0009,14.5489,5.4835,0.0,0.0,Residential,29,59,0.007,1071,8
20643161000,20607114417,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.3333,13.2508,2.3413,5.2808,20.8729,18.5316,9.9965,3.1624,0.0918,Residential,32,47,0.0047,1071,8
20643162000,20607114417,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.1639,7.4046,0.648,4.0862,12.1388,11.4908,7.1853,0.2193,0.0,Residential,19,41,0.0053,1071,8
20643170000,20607114465,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),9.3223,9.6574,2.2613,7.1712,19.09,16.8287,9.5561,0.1013,0.0,Residential,30,77,0.0105,1102,9
20643181000,20607114447,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),7.8988,2.3732,1.0874,1.8106,5.2712,4.1837,2.279,0.0941,0.0,Commercial,16,28,0.0107,1114,10
20643182000,20607114447,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),9.1801,4.5183,0.5284,1.6,6.6467,6.1183,4.3316,0.0622,0.1244,Commercial,5,20,0.0116,1114,10
20643190000,20607114424,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.1357,12.6503,2.311,7.6373,22.5986,20.2876,11.4877,1.1282,0.0344,Residential,47,75,0.0109,1083,9
20643200000,20607114426,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.4589,7.1501,2.2682,5.7899,15.2081,12.9399,7.1484,0.0017,0.0,Residential,39,74,0.0072,1115,10
20643210000,20607114403,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.6236,4.81,2.4574,5.5153,12.7827,10.3253,4.8061,0.0039,0.0,Residential,34,59,0.0072,1122,10
20643220000,20607114404,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),9.3608,9.0866,1.4341,4.1357,14.6563,13.2222,8.4396,0.5076,0.1394,Residential,23,61,0.0087,1093,9
20643230000,20607114414,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.5449,30.222,3.1928,3.5356,36.9504,33.7576,15.457,12.0111,2.754,Education,0,0,0.0096,1123,10
20643240000,20607114419,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.9017,9.8613,1.4923,3.6837,15.0373,13.545,9.0875,0.7738,0.0,Residential,56,95,0.0098,1101,9
20643250000,20607114420,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),9.408,4.8397,1.8572,4.5332,11.2301,9.373,4.7802,0.0596,0.0,Residential,44,105,0.0115,1064,8
20643260000,20607114418,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),7.4979,18.5821,2.3631,5.8822,26.8274,24.4643,17.0852,0.7938,0.7031,Residential,51,94,0.0141,1086,9
20640971000,20607114103,206071141,Collingwood,20607,Yarra,Yarra (C),8.5417,5.3108,0.8898,0.6659,6.8666,5.9767,1.9853,2.1411,1.1843,Residential,54,99,0.0302,1115,10
20640972000,20607114103,206071141,Collingwood,20607,Yarra,Yarra (C),9.0172,5.1872,0.387,1.1115,6.6857,6.2987,3.835,1.3368,0.0154,Industrial,14,22,0.0211,1115,10
20640980000,20607113902,206071139,Abbotsford,20607,Yarra,Yarra (C),9.7771,3.4336,2.2095,3.9095,9.5526,7.3431,3.3843,0.0361,0.0132,Residential,20,38,0.0093,1021,6
20640990000,20607114102,206071141,Collingwood,20607,Yarra,Yarra (C),9.4471,13.9805,1.6698,5.6498,21.3001,19.6303,11.0056,2.9716,0.0033,Residential,24,50,0.0073,1054,7
20641000000,20607114521,206071145,Yarra - North,20607,Yarra,Yarra (C),10.0328,11.8355,13.3833,4.5617,29.7805,16.3972,10.8256,0.9632,0.0468,Transport,0,0,0.0101,1064,8
20641010000,20607114521,206071145,Yarra - North,20607,Yarra,Yarra (C),9.6695,9.4049,2.23,4.4279,16.0628,13.8328,6.8492,2.134,0.4216,Residential,31,60,0.016,1064,8
20644310000,20607114454,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),7.9255,16.7611,10.8018,6.7237,34.2867,23.4848,9.5095,3.0463,4.2053,Residential,39,66,0.0163,549,1
20643430000,20607114462,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.0472,10.4392,3.9419,7.0212,21.4023,17.4604,8.918,1.4692,0.0521,Residential,60,117,0.0145,1143,10
20643440000,20607114425,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.9259,1.4176,0.5706,0.221,2.2092,1.6386,0.6993,0.6925,0.0259,Residential,42,84,0.0041,1133,10
20643451000,20607114413,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),9.2111,2.9095,1.37,2.3145,6.594,5.224,2.8032,0.1063,0.0,Commercial,17,37,0.0097,1146,10
20643453000,20607114413,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),7.9218,3.4444,0.1375,1.1551,4.737,4.5995,3.3351,0.1093,0.0,Commercial,3,3,0.005,1146,10
20643454000,20607114413,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.0223,7.2903,0.5839,1.1887,9.0629,8.479,7.2903,0.0,0.0,Commercial,0,3,0.0046,1146,10
20643460000,20607114412,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.4179,10.9744,1.8596,8.0576,20.8916,19.032,9.0871,0.793,1.0943,Residential,33,73,0.0154,1090,9
20643470000,20607114435,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.7123,8.0559,1.7948,7.9429,17.7936,15.9988,7.2467,0.8091,0.0,Residential,25,39,0.0061,1106,10
20643480000,20607114460,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.3396,12.9114,4.73,8.6625,26.3039,21.574,11.7159,0.9448,0.2507,Residential,40,73,0.0116,1045,7
20643500000,20607114433,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),9.0208,9.3867,5.6703,5.5336,20.5906,14.9203,8.3897,0.9969,0.0,Residential,36,49,0.0057,1099,9
20643510000,20607114433,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.3769,11.3146,1.0258,2.2576,14.598,13.5722,9.243,2.057,0.0147,Residential,33,82,0.0082,1099,9
20643520000,20607114451,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.1571,6.5366,1.0724,4.9777,12.5867,11.5143,6.5196,0.017,0.0,Residential,61,114,0.012,1123,10
20643530000,20607114450,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),7.9374,7.1956,3.3397,6.6135,17.1488,13.8091,5.4157,1.6246,0.1552,Residential,42,61,0.0081,1042,7
20643540000,20607114450,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.1792,10.987,1.7093,7.1597,19.856,18.1467,9.0409,1.8879,0.0582,Residential,29,54,0.006,1042,7
20643550000,20607114410,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),8.7115,13.3519,2.6169,2.8706,18.8395,16.2226,11.1128,1.8107,0.4284,Residential,89,160,0.012,1095,9
20643560000,20607114422,206071144,Richmond (Vic.),20607,Yarra,Yarra (C),9.4095,3.803,3.8567,4.4876,12.1472,8.2906,3.8015,0.0015,0.0,Residential,51,104,0.0107,1022,6
