mb_code16,warming_level,days_label,days_lower,days_upper
20700430000,1.2,5-10,5,10
20700440000,1.2,5-10,5,10
20658940000,1.2,5-10,5,10
20658950000,1.2,5-10,5,10
20658960000,1.2,5-10,5,10
20658970000,1.2,5-10,5,10
20658980000,1.2,5-10,5,10
20658991000,1.2,5-10,5,10
20658992000,1.2,5-10,5,10
20658993000,1.2,5-10,5,10
20658994000,1.2,5-10,5,10
20659010000,1.2,5-10,5,10
20700270000,1.2,5-10,5,10
20700280000,1.2,5-10,5,10
20700290000,1.2,5-10,5,10
20700300000,1.2,5-10,5,10
20700310000,1.2,5-10,5,10
20700320000,1.2,5-10,5,10
20700330000,1.2,5-10,5,10
20700340000,1.2,5-10,5,10
20700350000,1.2,5-10,5,10
20700360000,1.2,5-10,5,10
20700370000,1.2,5-10,5,10
20700400000,1.2,5-10,5,10
20700410000,1.2,5-10,5,10
20700420000,1.2,5-10,5,10
20700470000,1.2,10-15,10,15
20700480000,1.2,10-15,10,15
20700700000,1.2,10-15,10,15
20700710000,1.2,10-15,10,15
20688770000,1.2,5-10,5,10
20698340000,1.2,5-10,5,10
20698350000,1.2,5-10,5,10
20698360000,1.2,5-10,5,10
20698370000,1.2,5-10,5,10
20698380000,1.2,5-10,5,10
20698390000,1.2,5-10,5,10
20659020000,1.2,5-10,5,10
20700660000,1.2,10-15,10,15
20700670000,1.2,10-15,10,15
20700680000,1.2,10-15,10,15
20700690000,1.2,10-15,10,15
20700730000,1.2,10-15,10,15
20700740000,1.2,10-15,10,15
20698580000,1.2,5-10,5,10
20698590000,1.2,5-10,5,10
20698610000,1.2,5-10,5,10
20698620000,1.2,5-10,5,10
20698630000,1.2,5-10,5,10
20698640000,1.2,5-10,5,10
20698660000,1.2,5-10,5,10
20698670000,1.2,5-10,5,10
20698680000,1.2,5-10,5,10
20698690000,1.2,5-10,5,10
20698700000,1.2,5-10,5,10
20698710000,1.2,5-10,5,10
20698720000,1.2,5-10,5,10
20698730000,1.2,5-10,5,10
20703240000,1.2,5-10,5,10
20703250000,1.2,5-10,5,10
20703260000,1.2,5-10,5,10
20659030000,1.2,5-10,5,10
20676170000,1.2,5-10,5,10
20658820000,1.2,5-10,5,10
20658831000,1.2,5-10,5,10
20658832000,1.2,5-10,5,10
20658840000,1.2,5-10,5,10
20658850000,1.2,5-10,5,10
20658860000,1.2,5-10,5,10
20658870000,1.2,5-10,5,10
20658880000,1.2,5-10,5,10
20657020000,1.2,5-10,5,10
20657030000,1.2,5-10,5,10
20657050000,1.2,5-10,5,10
20657060000,1.2,5-10,5,10
20657070000,1.2,5-10,5,10
20657080000,1.2,5-10,5,10
20659680000,1.2,5-10,5,10
20659690000,1.2,5-10,5,10
20659700000,1.2,5-10,5,10
20659710000,1.2,5-10,5,10
20659900000,1.2,5-10,5,10
20659720000,1.2,5-10,5,10
20659730000,1.2,5-10,5,10
20659740000,1.2,5-10,5,10
20659750000,1.2,5-10,5,10
20659040000,1.2,5-10,5,10
20657200000,1.2,5-10,5,10
20657210000,1.2,5-10,5,10
20657222000,1.2,5-10,5,10
20657230000,1.2,5-10,5,10
20657240000,1.2,5-10,5,10
20659910000,1.2,5-10,5,10
20659920000,1.2,5-10,5,10
20659940000,1.2,5-10,5,10
20659950000,1.2,5-10,5,10
20659961000,1.2,5-10,5,10
20659962000,1.2,5-10,5,10
20659970000,1.2,5-10,5,10
20659980000,1.2,5-10,5,10
20659990000,1.2,5-10,5,10
20660010000,1.2,5-10,5,10
20660020000,1.2,5-10,5,10
20660030000,1.2,5-10,5,10
20660050000,1.2,5-10,5,10
20660060000,1.2,5-10,5,10
20698410000,1.2,5-10,5,10
21300173000,1.2,5-10,5,10
20698420000,1.2,5-10,5,10
20698430000,1.2,5-10,5,10
20703020000,1.2,5-10,5,10
20703030000,1.2,5-10,5,10
20703280000,1.2,5-10,5,10
20703290000,1.2,5-10,5,10
20703300000,1.2,5-10,5,10
20703050000,1.2,5-10,5,10
20703060000,1.2,5-10,5,10
20703310000,1.2,5-10,5,10
20703320000,1.2,5-10,5,10
20703330000,1.2,5-10,5,10
20703340000,1.2,5-10,5,10
20703350000,1.2,5-10,5,10
20703070000,1.2,5-10,5,10
20703270000,1.2,5-10,5,10
20659790000,1.2,5-10,5,10
20703080000,1.2,5-10,5,10
21300162000,1.2,5-10,5,10
21300163000,1.2,5-10,5,10
21300172000,1.2,5-10,5,10
20659770000,1.2,5-10,5,10
20704772000,1.2,5-10,5,10
20704780000,1.2,10-15,10,15
20704790000,1.2,5-10,5,10
20659780000,1.2,5-10,5,10
20704800000,1.2,10-15,10,15
20704810000,1.2,5-10,5,10
20704820000,1.2,5-10,5,10
20704830000,1.2,5-10,5,10
20704840000,1.2,5-10,5,10
20704850000,1.2,5-10,5,10
20704860000,1.2,5-10,5,10
20704870000,1.2,5-10,5,10
20704910000,1.2,10-15,10,15
20704920000,1.2,10-15,10,15
20659760000,1.2,5-10,5,10
20659800000,1.2,5-10,5,10
20659810000,1.2,5-10,5,10
20659820000,1.2,5-10,5,10
20657951000,1.2,5-10,5,10
20657952000,1.2,5-10,5,10
20657960000,1.2,5-10,5,10
20657970000,1.2,5-10,5,10
20657980000,1.2,5-10,5,10
20705830000,1.2,5-10,5,10
20660680000,1.2,1-5,1,5
20660690000,1.2,5-10,5,10
20660700000,1.2,5-10,5,10
20661172000,1.2,5-10,5,10
20660710000,1.2,5-10,5,10
20660720000,1.2,5-10,5,10
20660730000,1.2,1-5,1,5
20660740000,1.2,5-10,5,10
20660750000,1.2,5-10,5,10
20660760000,1.2,1-5,1,5
20660780000,1.2,1-5,1,5
20660070000,1.2,5-10,5,10
20660080000,1.2,5-10,5,10
20658230000,1.2,5-10,5,10
20658240000,1.2,5-10,5,10
20661180000,1.2,5-10,5,10
20658250000,1.2,5-10,5,10
20658260000,1.2,5-10,5,10
20661081000,1.2,5-10,5,10
20661090000,1.2,5-10,5,10
20661100000,1.2,5-10,5,10
20661120000,1.2,5-10,5,10
20658270000,1.2,5-10,5,10
20658283000,1.2,5-10,5,10
20660970000,1.2,5-10,5,10
20661190000,1.2,5-10,5,10
20660980000,1.2,5-10,5,10
20661070000,1.2,5-10,5,10
20700040000,1.2,10-15,10,15
20661130000,1.2,5-10,5,10
20661140000,1.2,5-10,5,10
20661151000,1.2,5-10,5,10
20661152000,1.2,5-10,5,10
20661160000,1.2,5-10,5,10
21300175000,1.2,5-10,5,10
21300177000,1.2,5-10,5,10
21300214000,1.2,5-10,5,10
20675820000,1.2,5-10,5,10
21300217000,1.2,5-10,5,10
21300241000,1.2,5-10,5,10
21300242000,1.2,5-10,5,10
21300244000,1.2,5-10,5,10
21300251000,1.2,5-10,5,10
21300261000,1.2,5-10,5,10
21300262000,1.2,5-10,5,10
21300266000,1.2,5-10,5,10
21300272000,1.2,5-10,5,10
20707110000,1.2,5-10,5,10
20707120000,1.2,5-10,5,10
20675830000,1.2,5-10,5,10
20704930000,1.2,10-15,10,15
20704950000,1.2,10-15,10,15
20704960000,1.2,10-15,10,15
20704970000,1.2,10-15,10,15
20705000000,1.2,10-15,10,15
20705010000,1.2,10-15,10,15
20705020000,1.2,10-15,10,15
20705030000,1.2,10-15,10,15
20699580000,1.2,5-10,5,10
20699590000,1.2,5-10,5,10
20699600000,1.2,5-10,5,10
20699610000,1.2,10-15,10,15
20699640000,1.2,5-10,5,10
20699650000,1.2,10-15,10,15
20699670000,1.2,5-10,5,10
20676200000,1.2,5-10,5,10
20676210000,1.2,5-10,5,10
20676220000,1.2,5-10,5,10
20676230000,1.2,5-10,5,10
20676240000,1.2,5-10,5,10
20676250000,1.2,5-10,5,10
20676260000,1.2,5-10,5,10
20676270000,1.2,5-10,5,10
20660790000,1.2,1-5,1,5
20660800000,1.2,1-5,1,5
20664862000,1.2,5-10,5,10
20660810000,1.2,1-5,1,5
20660840000,1.2,5-10,5,10
20660850000,1.2,5-10,5,10
20664901000,1.2,5-10,5,10
20660860000,1.2,1-5,1,5
20664770000,1.2,5-10,5,10
20664780000,1.2,5-10,5,10
20664790000,1.2,5-10,5,10
20664801000,1.2,5-10,5,10
20664802000,1.2,5-10,5,10
20664810000,1.2,5-10,5,10
20664820000,1.2,5-10,5,10
20664830000,1.2,5-10,5,10
20664841000,1.2,5-10,5,10
20664842000,1.2,5-10,5,10
20664851000,1.2,5-10,5,10
20664852000,1.2,5-10,5,10
20664861000,1.2,5-10,5,10
20664863000,1.2,5-10,5,10
20664870000,1.2,5-10,5,10
20664881000,1.2,5-10,5,10
20664882000,1.2,5-10,5,10
20664902000,1.2,5-10,5,10
20664910000,1.2,5-10,5,10
20664921000,1.2,5-10,5,10
20664922000,1.2,5-10,5,10
20665020000,1.2,1-5,1,5
20665030000,1.2,5-10,5,10
20661200000,1.2,5-10,5,10
20665690000,1.2,1-5,1,5
20665710000,1.2,1-5,1,5
20665720000,1.2,1-5,1,5
20665730000,1.2,1-5,1,5
20665750000,1.2,5-10,5,10
20665770000,1.2,5-10,5,10
20665780000,1.2,5-10,5,10
20665800000,1.2,1-5,1,5
20665810000,1.2,5-10,5,10
20665840000,1.2,5-10,5,10
20665850000,1.2,5-10,5,10
20665860000,1.2,5-10,5,10
20665940000,1.2,1-5,1,5
20665950000,1.2,1-5,1,5
20665980000,1.2,1-5,1,5
20659051000,1.2,5-10,5,10
20675840000,1.2,5-10,5,10
20675850000,1.2,5-10,5,10
20675860000,1.2,5-10,5,10
20675870000,1.2,5-10,5,10
20675880000,1.2,5-10,5,10
20675890000,1.2,5-10,5,10
20675900000,1.2,5-10,5,10
20675910000,1.2,5-10,5,10
20675920000,1.2,5-10,5,10
20675930000,1.2,5-10,5,10
20675940000,1.2,5-10,5,10
20675950000,1.2,5-10,5,10
20675960000,1.2,5-10,5,10
20675970000,1.2,5-10,5,10
20675980000,1.2,5-10,5,10
20675990000,1.2,5-10,5,10
20676000000,1.2,5-10,5,10
20676010000,1.2,5-10,5,10
20676020000,1.2,5-10,5,10
20676030000,1.2,5-10,5,10
20676040000,1.2,5-10,5,10
20676050000,1.2,5-10,5,10
20676060000,1.2,5-10,5,10
20700490000,1.2,10-15,10,15
20700500000,1.2,5-10,5,10
20700510000,1.2,10-15,10,15
20700520000,1.2,10-15,10,15
20700530000,1.2,10-15,10,15
20700540000,1.2,10-15,10,15
20700550000,1.2,10-15,10,15
20700560000,1.2,10-15,10,15
20676290000,1.2,5-10,5,10
20676300000,1.2,5-10,5,10
20676310000,1.2,5-10,5,10
20676320000,1.2,5-10,5,10
20676330000,1.2,5-10,5,10
20676340000,1.2,5-10,5,10
20676350000,1.2,5-10,5,10
20700750000,1.2,10-15,10,15
20700760000,1.2,10-15,10,15
20700770000,1.2,10-15,10,15
20700780000,1.2,10-15,10,15
20700800000,1.2,10-15,10,15
20700810000,1.2,10-15,10,15
20700820000,1.2,10-15,10,15
20700830000,1.2,10-15,10,15
20658900000,1.2,5-10,5,10
20658911000,1.2,5-10,5,10
20677260000,1.2,5-10,5,10
20677270000,1.2,5-10,5,10
20665060000,1.2,5-10,5,10
20665080000,1.2,5-10,5,10
20665090000,1.2,5-10,5,10
20658890000,1.2,5-10,5,10
20658912000,1.2,5-10,5,10
20658920000,1.2,5-10,5,10
20658930000,1.2,5-10,5,10
20651580000,1.2,5-10,5,10
20651590000,1.2,5-10,5,10
20651600000,1.2,5-10,5,10
20651610000,1.2,5-10,5,10
20651620000,1.2,5-10,5,10
20651640000,1.2,5-10,5,10
20651650000,1.2,5-10,5,10
20651660000,1.2,5-10,5,10
20651670000,1.2,5-10,5,10
20652000000,1.2,5-10,5,10
20651680000,1.2,5-10,5,10
20651690000,1.2,5-10,5,10
20651700000,1.2,5-10,5,10
20651710000,1.2,5-10,5,10
20659052000,1.2,5-10,5,10
20659060000,1.2,5-10,5,10
20659070000,1.2,5-10,5,10
20659080000,1.2,5-10,5,10
20659090000,1.2,5-10,5,10
20651850000,1.2,5-10,5,10
20651860000,1.2,5-10,5,10
20651870000,1.2,5-10,5,10
20651980000,1.2,5-10,5,10
20651880000,1.2,5-10,5,10
20651890000,1.2,5-10,5,10
20651900000,1.2,5-10,5,10
20651911000,1.2,5-10,5,10
20651912000,1.2,5-10,5,10
20651913000,1.2,5-10,5,10
20651914000,1.2,5-10,5,10
20651920000,1.2,5-10,5,10
20651930000,1.2,5-10,5,10
20651950000,1.2,5-10,5,10
20651960000,1.2,5-10,5,10
20651970000,1.2,5-10,5,10
20651990000,1.2,5-10,5,10
20652010000,1.2,5-10,5,10
20700570000,1.2,10-15,10,15
20700580000,1.2,10-15,10,15
20677130000,1.2,5-10,5,10
20677140000,1.2,5-10,5,10
20677150000,1.2,5-10,5,10
20677160000,1.2,5-10,5,10
20677170000,1.2,5-10,5,10
20677180000,1.2,5-10,5,10
20677190000,1.2,5-10,5,10
20677200000,1.2,5-10,5,10
20677210000,1.2,5-10,5,10
20677220000,1.2,5-10,5,10
20703100000,1.2,5-10,5,10
20703110000,1.2,5-10,5,10
20703120000,1.2,5-10,5,10
20703130000,1.2,5-10,5,10
20703140000,1.2,5-10,5,10
20703150000,1.2,5-10,5,10
20703160000,1.2,5-10,5,10
20703170000,1.2,5-10,5,10
20703180000,1.2,5-10,5,10
20715030000,1.2,5-10,5,10
20703554200,1.2,5-10,5,10
20703555100,1.2,5-10,5,10
20703555200,1.2,5-10,5,10
20703557000,1.2,5-10,5,10
20703560000,1.2,5-10,5,10
20703570000,1.2,5-10,5,10
20703580000,1.2,5-10,5,10
20715020000,1.2,5-10,5,10
20703590000,1.2,5-10,5,10
20703600000,1.2,5-10,5,10
20678370000,1.2,5-10,5,10
20678380000,1.2,5-10,5,10
20678390000,1.2,5-10,5,10
20678400000,1.2,5-10,5,10
20678410000,1.2,5-10,5,10
20678440000,1.2,5-10,5,10
20678480000,1.2,5-10,5,10
20713780000,1.2,5-10,5,10
20713790000,1.2,5-10,5,10
20713800000,1.2,5-10,5,10
20713810000,1.2,5-10,5,10
20713820000,1.2,5-10,5,10
20713830000,1.2,5-10,5,10
20713840000,1.2,5-10,5,10
20713850000,1.2,5-10,5,10
20713860000,1.2,5-10,5,10
20713870000,1.2,5-10,5,10
20713880000,1.2,5-10,5,10
20713890000,1.2,5-10,5,10
20718660000,1.2,5-10,5,10
20714960000,1.2,5-10,5,10
20714970000,1.2,5-10,5,10
20714980000,1.2,5-10,5,10
20714990000,1.2,5-10,5,10
20715040000,1.2,5-10,5,10
20715050000,1.2,5-10,5,10
20715060000,1.2,5-10,5,10
20715070000,1.2,5-10,5,10
20715080000,1.2,5-10,5,10
20715090000,1.2,5-10,5,10
20716750000,1.2,5-10,5,10
20716760000,1.2,5-10,5,10
20716770000,1.2,5-10,5,10
20716780000,1.2,5-10,5,10
20716810000,1.2,5-10,5,10
20716820000,1.2,5-10,5,10
20716830000,1.2,5-10,5,10
20716840000,1.2,5-10,5,10
20716880000,1.2,5-10,5,10
20716890000,1.2,5-10,5,10
20716910000,1.2,5-10,5,10
20705740000,1.2,5-10,5,10
20680380000,1.2,1-5,1,5
20680390000,1.2,1-5,1,5
20680400000,1.2,1-5,1,5
20680410000,1.2,1-5,1,5
20680420000,1.2,1-5,1,5
20680430000,1.2,1-5,1,5
20680440000,1.2,1-5,1,5
20680450000,1.2,1-5,1,5
20680470000,1.2,1-5,1,5
20680500000,1.2,1-5,1,5
20680520000,1.2,1-5,1,5
20680530000,1.2,1-5,1,5
20680540000,1.2,1-5,1,5
20680550000,1.2,1-5,1,5
20680570000,1.2,1-5,1,5
20680590000,1.2,1-5,1,5
20680600000,1.2,1-5,1,5
20676682000,1.2,5-10,5,10
20718670000,1.2,5-10,5,10
20718700000,1.2,5-10,5,10
20718710000,1.2,5-10,5,10
20718720000,1.2,5-10,5,10
20718730000,1.2,5-10,5,10
20718740000,1.2,5-10,5,10
20718750000,1.2,5-10,5,10
20678740000,1.2,1-5,1,5
20718760000,1.2,5-10,5,10
20718780000,1.2,5-10,5,10
20718830000,1.2,5-10,5,10
20718840000,1.2,5-10,5,10
20718900000,1.2,5-10,5,10
20718910000,1.2,5-10,5,10
20718920000,1.2,5-10,5,10
20718930000,1.2,5-10,5,10
20713900000,1.2,5-10,5,10
20713910000,1.2,5-10,5,10
20713920000,1.2,5-10,5,10
20713930000,1.2,5-10,5,10
20713940000,1.2,5-10,5,10
20716950000,1.2,5-10,5,10
20716960000,1.2,5-10,5,10
20716970000,1.2,5-10,5,10
20716980000,1.2,5-10,5,10
20716990000,1.2,5-10,5,10
20717000000,1.2,5-10,5,10
20717010000,1.2,5-10,5,10
20717020000,1.2,5-10,5,10
20717030000,1.2,5-10,5,10
20717040000,1.2,5-10,5,10
20717050000,1.2,5-10,5,10
20717060000,1.2,5-10,5,10
20717080000,1.2,5-10,5,10
20714040000,1.2,5-10,5,10
20720590000,1.2,5-10,5,10
20720600000,1.2,5-10,5,10
20720880000,1.2,5-10,5,10
20720890000,1.2,5-10,5,10
20720902000,1.2,5-10,5,10
20720912000,1.2,10-15,10,15
20720913000,1.2,10-15,10,15
20668060000,1.2,5-10,5,10
20720914000,1.2,10-15,10,15
20720915000,1.2,10-15,10,15
20676691000,1.2,5-10,5,10
20676692000,1.2,5-10,5,10
20676701000,1.2,5-10,5,10
20676702000,1.2,5-10,5,10
20668100000,1.2,5-10,5,10
20668110000,1.2,5-10,5,10
20668120000,1.2,5-10,5,10
20711480000,1.2,5-10,5,10
20714050000,1.2,5-10,5,10
20714060000,1.2,10-15,10,15
20714070000,1.2,5-10,5,10
20676710000,1.2,5-10,5,10
20667960000,1.2,5-10,5,10
20667970000,1.2,5-10,5,10
20668140000,1.2,5-10,5,10
20668150000,1.2,5-10,5,10
20713950000,1.2,5-10,5,10
20713960000,1.2,5-10,5,10
20713970000,1.2,5-10,5,10
20713980000,1.2,5-10,5,10
20713990000,1.2,5-10,5,10
20714000000,1.2,5-10,5,10
20714010000,1.2,5-10,5,10
20714020000,1.2,5-10,5,10
20714030000,1.2,5-10,5,10
20714080000,1.2,5-10,5,10
20714090000,1.2,5-10,5,10
20718940000,1.2,5-10,5,10
20718950000,1.2,5-10,5,10
20718960000,1.2,5-10,5,10
20719010000,1.2,5-10,5,10
20719020000,1.2,5-10,5,10
20719030000,1.2,5-10,5,10
20719040000,1.2,5-10,5,10
20720922000,1.2,10-15,10,15
20711390000,1.2,5-10,5,10
20720923000,1.2,10-15,10,15
20720924000,1.2,10-15,10,15
20720932000,1.2,10-15,10,15
21299850000,1.2,5-10,5,10
21299860000,1.2,5-10,5,10
21299870000,1.2,5-10,5,10
21299890000,1.2,5-10,5,10
21299900000,1.2,5-10,5,10
21299910000,1.2,5-10,5,10
21299920000,1.2,5-10,5,10
21299930000,1.2,5-10,5,10
21299940000,1.2,5-10,5,10
21299950000,1.2,5-10,5,10
21299960000,1.2,5-10,5,10
21299970000,1.2,5-10,5,10
20711370000,1.2,5-10,5,10
20711380000,1.2,5-10,5,10
20711400000,1.2,5-10,5,10
20711410000,1.2,5-10,5,10
20711420000,1.2,5-10,5,10
20711430000,1.2,5-10,5,10
20711440000,1.2,5-10,5,10
20711450000,1.2,5-10,5,10
20711460000,1.2,5-10,5,10
20711470000,1.2,5-10,5,10
20711490000,1.2,5-10,5,10
20711500000,1.2,5-10,5,10
20677410000,1.2,5-10,5,10
20677420000,1.2,5-10,5,10
20677430000,1.2,5-10,5,10
20677440000,1.2,5-10,5,10
20719210000,1.2,5-10,5,10
20719051000,1.2,5-10,5,10
20719052000,1.2,5-10,5,10
20719060000,1.2,5-10,5,10
20719070000,1.2,5-10,5,10
20719080000,1.2,5-10,5,10
20719090000,1.2,5-10,5,10
20719100000,1.2,5-10,5,10
20719110000,1.2,5-10,5,10
20719120000,1.2,5-10,5,10
20719130000,1.2,5-10,5,10
20719200000,1.2,5-10,5,10
20719220000,1.2,5-10,5,10
20719230000,1.2,5-10,5,10
20711880000,1.2,5-10,5,10
20711890000,1.2,5-10,5,10
20678240000,1.2,5-10,5,10
20678250000,1.2,5-10,5,10
20714100000,1.2,10-15,10,15
20714110000,1.2,5-10,5,10
20714120000,1.2,5-10,5,10
20714130000,1.2,5-10,5,10
20714140000,1.2,5-10,5,10
20714150000,1.2,5-10,5,10
20711810000,1.2,5-10,5,10
20711830000,1.2,5-10,5,10
20711840000,1.2,5-10,5,10
20711860000,1.2,5-10,5,10
20678750000,1.2,1-5,1,5
20711900000,1.2,5-10,5,10
20711910000,1.2,5-10,5,10
20711920000,1.2,5-10,5,10
20711930000,1.2,5-10,5,10
20711940000,1.2,5-10,5,10
20717090000,1.2,5-10,5,10
20717100000,1.2,5-10,5,10
20717360000,1.2,5-10,5,10
20717370000,1.2,5-10,5,10
20717380000,1.2,5-10,5,10
20717390000,1.2,5-10,5,10
20717500000,1.2,5-10,5,10
20678720000,1.2,1-5,1,5
20717510000,1.2,5-10,5,10
20717520000,1.2,5-10,5,10
20717530000,1.2,5-10,5,10
20717540000,1.2,5-10,5,10
20717550000,1.2,5-10,5,10
20678230000,1.2,5-10,5,10
20678730000,1.2,1-5,1,5
20678260000,1.2,5-10,5,10
20678270000,1.2,5-10,5,10
20678280000,1.2,5-10,5,10
20678290000,1.2,5-10,5,10
20678310000,1.2,5-10,5,10
20678320000,1.2,5-10,5,10
20678330000,1.2,5-10,5,10
20678340000,1.2,5-10,5,10
20678350000,1.2,5-10,5,10
20678360000,1.2,5-10,5,10
20670160000,1.2,5-10,5,10
20670170000,1.2,5-10,5,10
20670180000,1.2,5-10,5,10
20670191000,1.2,5-10,5,10
20670192000,1.2,5-10,5,10
20678580000,1.2,5-10,5,10
20678590000,1.2,5-10,5,10
20678710000,1.2,1-5,1,5
20675160000,1.2,5-10,5,10
20675170000,1.2,5-10,5,10
20675180000,1.2,5-10,5,10
20675190000,1.2,5-10,5,10
20712130000,1.2,5-10,5,10
20675210000,1.2,5-10,5,10
20675220000,1.2,5-10,5,10
20675250000,1.2,5-10,5,10
20675260000,1.2,5-10,5,10
20714190000,1.2,5-10,5,10
20714200000,1.2,5-10,5,10
20714210000,1.2,5-10,5,10
20714240000,1.2,5-10,5,10
20714250000,1.2,5-10,5,10
20714280000,1.2,5-10,5,10
20714290000,1.2,5-10,5,10
20714310000,1.2,5-10,5,10
20714320000,1.2,5-10,5,10
20714330000,1.2,5-10,5,10
20719340000,1.2,5-10,5,10
20709090000,1.2,5-10,5,10
20715330000,1.2,10-15,10,15
20715340000,1.2,10-15,10,15
20715350000,1.2,10-15,10,15
20712140000,1.2,5-10,5,10
20715360000,1.2,10-15,10,15
20715370000,1.2,10-15,10,15
20715380000,1.2,5-10,5,10
20715390000,1.2,5-10,5,10
20715400000,1.2,5-10,5,10
20715410000,1.2,10-15,10,15
20715420000,1.2,10-15,10,15
20717560000,1.2,5-10,5,10
20717570000,1.2,5-10,5,10
20718360000,1.2,5-10,5,10
20712150000,1.2,5-10,5,10
20680680000,1.2,1-5,1,5
20718370000,1.2,5-10,5,10
20718390000,1.2,5-10,5,10
20711950000,1.2,5-10,5,10
20711960000,1.2,5-10,5,10
20711970000,1.2,5-10,5,10
20712070000,1.2,5-10,5,10
20712080000,1.2,5-10,5,10
20712120000,1.2,5-10,5,10
20712160000,1.2,5-10,5,10
20712170000,1.2,5-10,5,10
20712180000,1.2,5-10,5,10
20670200000,1.2,5-10,5,10
20680690000,1.2,1-5,1,5
20709281000,1.2,5-10,5,10
20670230000,1.2,5-10,5,10
20670240000,1.2,5-10,5,10
20681130000,1.2,5-10,5,10
20715430000,1.2,10-15,10,15
20681140000,1.2,5-10,5,10
20681150000,1.2,5-10,5,10
20680640000,1.2,1-5,1,5
20680660000,1.2,1-5,1,5
20680670000,1.2,1-5,1,5
20687020000,1.2,5-10,5,10
20687030000,1.2,5-10,5,10
20687040000,1.2,5-10,5,10
20687050000,1.2,5-10,5,10
20687060000,1.2,5-10,5,10
20687080000,1.2,5-10,5,10
20687090000,1.2,5-10,5,10
20687100000,1.2,5-10,5,10
20687110000,1.2,5-10,5,10
20688650000,1.2,5-10,5,10
20688660000,1.2,5-10,5,10
20688670000,1.2,5-10,5,10
20688680000,1.2,5-10,5,10
20688690000,1.2,5-10,5,10
20688700000,1.2,5-10,5,10
20688710000,1.2,5-10,5,10
20668160000,1.2,5-10,5,10
20681170000,1.2,5-10,5,10
20715440000,1.2,10-15,10,15
20715450000,1.2,10-15,10,15
20719400000,1.2,5-10,5,10
20719410000,1.2,5-10,5,10
20715890000,1.2,5-10,5,10
20715900000,1.2,5-10,5,10
20715910000,1.2,5-10,5,10
20719420000,1.2,5-10,5,10
20712190000,1.2,5-10,5,10
20712210000,1.2,5-10,5,10
20715920000,1.2,5-10,5,10
20715930000,1.2,5-10,5,10
20719360000,1.2,5-10,5,10
20712280000,1.2,5-10,5,10
20712290000,1.2,5-10,5,10
20712300000,1.2,5-10,5,10
20719370000,1.2,5-10,5,10
20719380000,1.2,5-10,5,10
20719390000,1.2,5-10,5,10
20712220000,1.2,5-10,5,10
20712230000,1.2,5-10,5,10
20712240000,1.2,5-10,5,10
20712250000,1.2,5-10,5,10
20712260000,1.2,5-10,5,10
20712270000,1.2,5-10,5,10
20712310000,1.2,5-10,5,10
20718400000,1.2,5-10,5,10
20718410000,1.2,5-10,5,10
20718420000,1.2,5-10,5,10
20718450000,1.2,5-10,5,10
20718460000,1.2,5-10,5,10
20718510000,1.2,5-10,5,10
20718520000,1.2,5-10,5,10
20681160000,1.2,5-10,5,10
20686900000,1.2,5-10,5,10
20718470000,1.2,5-10,5,10
20718480000,1.2,5-10,5,10
20718490000,1.2,5-10,5,10
20718500000,1.2,5-10,5,10
20686910000,1.2,5-10,5,10
20686920000,1.2,5-10,5,10
20689540000,1.2,5-10,5,10
20668190000,1.2,5-10,5,10
20669490000,1.2,5-10,5,10
20689550000,1.2,5-10,5,10
20689560000,1.2,5-10,5,10
20689570000,1.2,5-10,5,10
20689580000,1.2,5-10,5,10
20689600000,1.2,5-10,5,10
20689620000,1.2,5-10,5,10
20689630000,1.2,5-10,5,10
20668170000,1.2,5-10,5,10
20668180000,1.2,5-10,5,10
20668200000,1.2,5-10,5,10
20689850000,1.2,5-10,5,10
20689880000,1.2,5-10,5,10
20689650000,1.2,5-10,5,10
20689900000,1.2,5-10,5,10
20689910000,1.2,5-10,5,10
20689920000,1.2,5-10,5,10
20689930000,1.2,5-10,5,10
20689950000,1.2,5-10,5,10
20690010000,1.2,5-10,5,10
20690050000,1.2,5-10,5,10
20669440000,1.2,5-10,5,10
20669450000,1.2,5-10,5,10
20719610000,1.2,5-10,5,10
20719620000,1.2,5-10,5,10
20709180000,1.2,5-10,5,10
20719640000,1.2,5-10,5,10
20718630000,1.2,5-10,5,10
20689660000,1.2,5-10,5,10
20719660000,1.2,5-10,5,10
20719670000,1.2,5-10,5,10
20715940000,1.2,5-10,5,10
20709100000,1.2,5-10,5,10
20709110000,1.2,5-10,5,10
20709130000,1.2,5-10,5,10
20709140000,1.2,5-10,5,10
20709150000,1.2,5-10,5,10
20718640000,1.2,5-10,5,10
20712320000,1.2,5-10,5,10
20689640000,1.2,5-10,5,10
20709190000,1.2,5-10,5,10
20709210000,1.2,5-10,5,10
20709220000,1.2,5-10,5,10
20718530000,1.2,5-10,5,10
20718540000,1.2,5-10,5,10
20718550000,1.2,5-10,5,10
20718560000,1.2,5-10,5,10
20689680000,1.2,5-10,5,10
20689690000,1.2,5-10,5,10
20689700000,1.2,5-10,5,10
20689720000,1.2,5-10,5,10
20669140000,1.2,5-10,5,10
20693880000,1.2,5-10,5,10
20693890000,1.2,5-10,5,10
20693900000,1.2,5-10,5,10
20693910000,1.2,5-10,5,10
20693920000,1.2,5-10,5,10
20693930000,1.2,5-10,5,10
20693940000,1.2,5-10,5,10
20693950000,1.2,5-10,5,10
20669460000,1.2,5-10,5,10
